lat,long,Radius,days_of_week,Hour,Demand
42.85014,74.6171,2.587921700001489,Friday,14,11
42.85014,74.6171,2.587921700001489,Saturday,14,9
42.85014,74.6171,2.587921700001489,Sunday,14,7
42.85014,74.6171,2.587921700001489,Monday,14,23
42.85014,74.6171,2.587921700001489,Tuesday,14,22
42.85014,74.6171,2.587921700001489,Wednesday,14,18
42.85014,74.6171,2.587921700001489,Thursday,14,10
42.85014,74.6171,2.587921700001489,Friday,14,17
42.85014,74.6171,2.587921700001489,Saturday,14,8
42.85014,74.6171,2.587921700001489,Sunday,14,5
42.85014,74.6171,2.587921700001489,Monday,14,12
42.85014,74.6171,2.587921700001489,Tuesday,14,4
42.85014,74.6171,2.587921700001489,Wednesday,14,10
42.85014,74.6171,2.587921700001489,Thursday,14,7
42.85014,74.6171,2.587921700001489,Friday,14,15
42.85014,74.6171,2.587921700001489,Saturday,14,7
42.85014,74.6171,2.587921700001489,Sunday,14,5
42.85014,74.6171,2.587921700001489,Monday,14,7
42.85014,74.6171,2.587921700001489,Tuesday,14,15
42.85014,74.6171,2.587921700001489,Wednesday,14,11
42.85014,74.6171,2.587921700001489,Thursday,14,7
42.85014,74.6171,2.587921700001489,Friday,14,19
42.85014,74.6171,2.587921700001489,Saturday,14,11
42.85014,74.6171,2.587921700001489,Sunday,14,11
42.85014,74.6171,2.587921700001489,Monday,14,13
42.85175,74.55892,1.674078896359752,Tuesday,14,0
42.85175,74.55892,1.674078896359752,Wednesday,14,1
42.85175,74.55892,1.674078896359752,Thursday,14,2
42.85175,74.55892,1.674078896359752,Friday,14,0
42.85175,74.55892,1.674078896359752,Saturday,14,0
42.85175,74.55892,1.674078896359752,Sunday,14,1
42.85175,74.55892,1.674078896359752,Monday,14,2
42.85175,74.55892,1.674078896359752,Tuesday,14,2
42.85175,74.55892,1.674078896359752,Wednesday,14,1
42.85175,74.55892,1.674078896359752,Thursday,14,7
42.85175,74.55892,1.674078896359752,Friday,14,2
42.85175,74.55892,1.674078896359752,Saturday,14,3
42.85175,74.55892,1.674078896359752,Sunday,14,3
42.85175,74.55892,1.674078896359752,Monday,14,1
42.85175,74.55892,1.674078896359752,Tuesday,14,5
42.85175,74.55892,1.674078896359752,Wednesday,14,0
42.85175,74.55892,1.674078896359752,Thursday,14,0
42.85175,74.55892,1.674078896359752,Friday,14,1
42.85175,74.55892,1.674078896359752,Saturday,14,1
42.85175,74.55892,1.674078896359752,Sunday,14,1
42.85175,74.55892,1.674078896359752,Monday,14,1
42.85175,74.55892,1.674078896359752,Tuesday,14,3
42.85175,74.55892,1.674078896359752,Wednesday,14,0
42.85175,74.55892,1.674078896359752,Thursday,14,3
42.85175,74.55892,1.674078896359752,Friday,14,5
42.85175,74.55892,1.674078896359752,Saturday,14,2
42.85175,74.55892,1.674078896359752,Sunday,14,2
42.85175,74.55892,1.674078896359752,Monday,14,5
42.8187,74.57802,1.9451643931414644,Tuesday,14,0
42.8187,74.57802,1.9451643931414644,Wednesday,14,2
42.8187,74.57802,1.9451643931414644,Thursday,14,1
42.8187,74.57802,1.9451643931414644,Friday,14,1
42.8187,74.57802,1.9451643931414644,Saturday,14,2
42.8187,74.57802,1.9451643931414644,Sunday,14,1
42.8187,74.57802,1.9451643931414644,Monday,14,0
42.8187,74.57802,1.9451643931414644,Tuesday,14,2
42.8187,74.57802,1.9451643931414644,Wednesday,14,0
42.8187,74.57802,1.9451643931414644,Thursday,14,0
42.8187,74.57802,1.9451643931414644,Friday,14,0
42.8187,74.57802,1.9451643931414644,Saturday,14,2
42.8187,74.57802,1.9451643931414644,Sunday,14,3
42.8187,74.57802,1.9451643931414644,Monday,14,0
42.8187,74.57802,1.9451643931414644,Tuesday,14,2
42.8187,74.57802,1.9451643931414644,Wednesday,14,2
42.8187,74.57802,1.9451643931414644,Thursday,14,0
42.8187,74.57802,1.9451643931414644,Friday,14,1
42.8187,74.57802,1.9451643931414644,Saturday,14,0
42.8187,74.57802,1.9451643931414644,Sunday,14,0
42.8187,74.57802,1.9451643931414644,Monday,14,1
42.8187,74.57802,1.9451643931414644,Tuesday,14,0
42.8187,74.57802,1.9451643931414644,Wednesday,14,1
42.8187,74.57802,1.9451643931414644,Thursday,14,1
42.8187,74.57802,1.9451643931414644,Friday,14,1
42.8187,74.57802,1.9451643931414644,Saturday,14,2
42.8187,74.57802,1.9451643931414644,Sunday,14,2
42.8187,74.57802,1.9451643931414644,Monday,14,1
42.81779,74.63126,1.655120638266364,Tuesday,14,0
42.81779,74.63126,1.655120638266364,Wednesday,14,4
42.81779,74.63126,1.655120638266364,Thursday,14,1
42.81779,74.63126,1.655120638266364,Friday,14,3
42.81779,74.63126,1.655120638266364,Saturday,14,1
42.81779,74.63126,1.655120638266364,Sunday,14,0
42.81779,74.63126,1.655120638266364,Monday,14,2
42.81779,74.63126,1.655120638266364,Tuesday,14,1
42.81779,74.63126,1.655120638266364,Wednesday,14,5
42.81779,74.63126,1.655120638266364,Thursday,14,3
42.81779,74.63126,1.655120638266364,Friday,14,2
42.81779,74.63126,1.655120638266364,Saturday,14,5
42.81779,74.63126,1.655120638266364,Sunday,14,0
42.81779,74.63126,1.655120638266364,Monday,14,5
42.81779,74.63126,1.655120638266364,Tuesday,14,1
42.81779,74.63126,1.655120638266364,Wednesday,14,1
42.81779,74.63126,1.655120638266364,Thursday,14,0
42.81779,74.63126,1.655120638266364,Friday,14,3
42.81779,74.63126,1.655120638266364,Saturday,14,0
42.81779,74.63126,1.655120638266364,Sunday,14,4
42.81779,74.63126,1.655120638266364,Monday,14,1
42.81779,74.63126,1.655120638266364,Tuesday,14,4
42.81779,74.63126,1.655120638266364,Wednesday,14,1
42.81779,74.63126,1.655120638266364,Thursday,14,1
42.81779,74.63126,1.655120638266364,Friday,14,14
42.81779,74.63126,1.655120638266364,Saturday,14,1
42.81779,74.63126,1.655120638266364,Sunday,14,1
42.81779,74.63126,1.655120638266364,Monday,14,1
42.89672,74.56729,1.1189991701967175,Tuesday,14,0
42.89672,74.56729,1.1189991701967175,Wednesday,14,0
42.89672,74.56729,1.1189991701967175,Thursday,14,1
42.89672,74.56729,1.1189991701967175,Friday,14,0
42.89672,74.56729,1.1189991701967175,Saturday,14,1
42.89672,74.56729,1.1189991701967175,Sunday,14,1
42.89672,74.56729,1.1189991701967175,Monday,14,1
42.89672,74.56729,1.1189991701967175,Tuesday,14,0
42.89672,74.56729,1.1189991701967175,Wednesday,14,0
42.89672,74.56729,1.1189991701967175,Thursday,14,0
42.89672,74.56729,1.1189991701967175,Friday,14,0
42.89672,74.56729,1.1189991701967175,Saturday,14,0
42.89672,74.56729,1.1189991701967175,Sunday,14,2
42.89672,74.56729,1.1189991701967175,Monday,14,0
42.89672,74.56729,1.1189991701967175,Tuesday,14,1
42.89672,74.56729,1.1189991701967175,Wednesday,14,0
42.89672,74.56729,1.1189991701967175,Thursday,14,0
42.89672,74.56729,1.1189991701967175,Friday,14,2
42.89672,74.56729,1.1189991701967175,Saturday,14,1
42.89672,74.56729,1.1189991701967175,Sunday,14,0
42.89672,74.56729,1.1189991701967175,Monday,14,0
42.89672,74.56729,1.1189991701967175,Tuesday,14,0
42.89672,74.56729,1.1189991701967175,Wednesday,14,0
42.89672,74.56729,1.1189991701967175,Thursday,14,0
42.89672,74.56729,1.1189991701967175,Friday,14,0
42.89672,74.56729,1.1189991701967175,Saturday,14,0
42.89672,74.56729,1.1189991701967175,Sunday,14,0
42.89672,74.56729,1.1189991701967175,Monday,14,0
42.90293,74.6338,1.1341908844262232,Tuesday,14,1
42.90293,74.6338,1.1341908844262232,Wednesday,14,0
42.90293,74.6338,1.1341908844262232,Thursday,14,0
42.90293,74.6338,1.1341908844262232,Friday,14,0
42.90293,74.6338,1.1341908844262232,Saturday,14,2
42.90293,74.6338,1.1341908844262232,Sunday,14,0
42.90293,74.6338,1.1341908844262232,Monday,14,0
42.90293,74.6338,1.1341908844262232,Tuesday,14,0
42.90293,74.6338,1.1341908844262232,Wednesday,14,0
42.90293,74.6338,1.1341908844262232,Thursday,14,0
42.90293,74.6338,1.1341908844262232,Friday,14,1
42.90293,74.6338,1.1341908844262232,Saturday,14,0
42.90293,74.6338,1.1341908844262232,Sunday,14,0
42.90293,74.6338,1.1341908844262232,Monday,14,0
42.90293,74.6338,1.1341908844262232,Tuesday,14,1
42.90293,74.6338,1.1341908844262232,Wednesday,14,0
42.90293,74.6338,1.1341908844262232,Thursday,14,0
42.90293,74.6338,1.1341908844262232,Friday,14,0
42.90293,74.6338,1.1341908844262232,Saturday,14,1
42.90293,74.6338,1.1341908844262232,Sunday,14,0
42.90293,74.6338,1.1341908844262232,Monday,14,0
42.90293,74.6338,1.1341908844262232,Tuesday,14,0
42.90293,74.6338,1.1341908844262232,Wednesday,14,0
42.90293,74.6338,1.1341908844262232,Thursday,14,0
42.90293,74.6338,1.1341908844262232,Friday,14,0
42.90293,74.6338,1.1341908844262232,Saturday,14,0
42.90293,74.6338,1.1341908844262232,Sunday,14,0
42.90293,74.6338,1.1341908844262232,Monday,14,0
42.92853,74.60041,1.8581972928886084,Tuesday,14,0
42.92853,74.60041,1.8581972928886084,Wednesday,14,3
42.92853,74.60041,1.8581972928886084,Thursday,14,0
42.92853,74.60041,1.8581972928886084,Friday,14,9
42.92853,74.60041,1.8581972928886084,Saturday,14,1
42.92853,74.60041,1.8581972928886084,Sunday,14,4
42.92853,74.60041,1.8581972928886084,Monday,14,2
42.92853,74.60041,1.8581972928886084,Tuesday,14,0
42.92853,74.60041,1.8581972928886084,Wednesday,14,0
42.92853,74.60041,1.8581972928886084,Thursday,14,2
42.92853,74.60041,1.8581972928886084,Friday,14,0
42.92853,74.60041,1.8581972928886084,Saturday,14,0
42.92853,74.60041,1.8581972928886084,Sunday,14,4
42.92853,74.60041,1.8581972928886084,Monday,14,0
42.92853,74.60041,1.8581972928886084,Tuesday,14,0
42.92853,74.60041,1.8581972928886084,Wednesday,14,2
42.92853,74.60041,1.8581972928886084,Thursday,14,1
42.92853,74.60041,1.8581972928886084,Friday,14,1
42.92853,74.60041,1.8581972928886084,Saturday,14,4
42.92853,74.60041,1.8581972928886084,Sunday,14,0
42.92853,74.60041,1.8581972928886084,Monday,14,2
42.92853,74.60041,1.8581972928886084,Tuesday,14,8
42.92853,74.60041,1.8581972928886084,Wednesday,14,6
42.92853,74.60041,1.8581972928886084,Thursday,14,2
42.92853,74.60041,1.8581972928886084,Friday,14,1
42.92853,74.60041,1.8581972928886084,Saturday,14,0
42.92853,74.60041,1.8581972928886084,Sunday,14,2
42.92853,74.60041,1.8581972928886084,Monday,14,0
42.88062,74.6338,1.9337479172462528,Tuesday,14,1
42.88062,74.6338,1.9337479172462528,Wednesday,14,0
42.88062,74.6338,1.9337479172462528,Thursday,14,0
42.88062,74.6338,1.9337479172462528,Friday,14,0
42.88062,74.6338,1.9337479172462528,Saturday,14,0
42.88062,74.6338,1.9337479172462528,Sunday,14,0
42.88062,74.6338,1.9337479172462528,Monday,14,0
42.88062,74.6338,1.9337479172462528,Tuesday,14,1
42.88062,74.6338,1.9337479172462528,Wednesday,14,1
42.88062,74.6338,1.9337479172462528,Thursday,14,1
42.88062,74.6338,1.9337479172462528,Friday,14,2
42.88062,74.6338,1.9337479172462528,Saturday,14,0
42.88062,74.6338,1.9337479172462528,Sunday,14,4
42.88062,74.6338,1.9337479172462528,Monday,14,0
42.88062,74.6338,1.9337479172462528,Tuesday,14,2
42.88062,74.6338,1.9337479172462528,Wednesday,14,0
42.88062,74.6338,1.9337479172462528,Thursday,14,0
42.88062,74.6338,1.9337479172462528,Friday,14,0
42.88062,74.6338,1.9337479172462528,Saturday,14,1
42.88062,74.6338,1.9337479172462528,Sunday,14,1
42.88062,74.6338,1.9337479172462528,Monday,14,1
42.88062,74.6338,1.9337479172462528,Tuesday,14,2
42.88062,74.6338,1.9337479172462528,Wednesday,14,0
42.88062,74.6338,1.9337479172462528,Thursday,14,2
42.88062,74.6338,1.9337479172462528,Friday,14,2
42.88062,74.6338,1.9337479172462528,Saturday,14,0
42.88062,74.6338,1.9337479172462528,Sunday,14,0
42.88062,74.6338,1.9337479172462528,Monday,14,0
42.87845,74.58931,1.6885407670727057,Tuesday,14,12
42.87845,74.58931,1.6885407670727057,Wednesday,14,6
42.87845,74.58931,1.6885407670727057,Thursday,14,16
42.87845,74.58931,1.6885407670727057,Friday,14,8
42.87845,74.58931,1.6885407670727057,Saturday,14,5
42.87845,74.58931,1.6885407670727057,Sunday,14,6
42.87845,74.58931,1.6885407670727057,Monday,14,9
42.87845,74.58931,1.6885407670727057,Tuesday,14,7
42.87845,74.58931,1.6885407670727057,Wednesday,14,11
42.87845,74.58931,1.6885407670727057,Thursday,14,10
42.87845,74.58931,1.6885407670727057,Friday,14,23
42.87845,74.58931,1.6885407670727057,Saturday,14,7
42.87845,74.58931,1.6885407670727057,Sunday,14,10
42.87845,74.58931,1.6885407670727057,Monday,14,16
42.87845,74.58931,1.6885407670727057,Tuesday,14,29
42.87845,74.58931,1.6885407670727057,Wednesday,14,12
42.87845,74.58931,1.6885407670727057,Thursday,14,13
42.87845,74.58931,1.6885407670727057,Friday,14,21
42.87845,74.58931,1.6885407670727057,Saturday,14,5
42.87845,74.58931,1.6885407670727057,Sunday,14,2
42.87845,74.58931,1.6885407670727057,Monday,14,28
42.87845,74.58931,1.6885407670727057,Tuesday,14,34
42.87845,74.58931,1.6885407670727057,Wednesday,14,16
42.87845,74.58931,1.6885407670727057,Thursday,14,33
42.87845,74.58931,1.6885407670727057,Friday,14,22
42.87845,74.58931,1.6885407670727057,Saturday,14,9
42.87845,74.58931,1.6885407670727057,Sunday,14,6
42.87845,74.58931,1.6885407670727057,Monday,14,0
42.87596,74.62808,1.8105255707591272,Tuesday,14,8
42.87596,74.62808,1.8105255707591272,Wednesday,14,9
42.87596,74.62808,1.8105255707591272,Thursday,14,7
42.87596,74.62808,1.8105255707591272,Friday,14,15
42.87596,74.62808,1.8105255707591272,Saturday,14,10
42.87596,74.62808,1.8105255707591272,Sunday,14,1
42.87596,74.62808,1.8105255707591272,Monday,14,15
42.87596,74.62808,1.8105255707591272,Tuesday,14,5
42.87596,74.62808,1.8105255707591272,Wednesday,14,8
42.87596,74.62808,1.8105255707591272,Thursday,14,12
42.87596,74.62808,1.8105255707591272,Friday,14,23
42.87596,74.62808,1.8105255707591272,Saturday,14,9
42.87596,74.62808,1.8105255707591272,Sunday,14,8
42.87596,74.62808,1.8105255707591272,Monday,14,13
42.87596,74.62808,1.8105255707591272,Tuesday,14,8
42.87596,74.62808,1.8105255707591272,Wednesday,14,16
42.87596,74.62808,1.8105255707591272,Thursday,14,8
42.87596,74.62808,1.8105255707591272,Friday,14,10
42.87596,74.62808,1.8105255707591272,Saturday,14,7
42.87596,74.62808,1.8105255707591272,Sunday,14,7
42.87596,74.62808,1.8105255707591272,Monday,14,15
42.87596,74.62808,1.8105255707591272,Tuesday,14,25
42.87596,74.62808,1.8105255707591272,Wednesday,14,8
42.87596,74.62808,1.8105255707591272,Thursday,14,27
42.87596,74.62808,1.8105255707591272,Friday,14,14
42.87596,74.62808,1.8105255707591272,Saturday,14,12
42.87596,74.62808,1.8105255707591272,Sunday,14,9
42.87596,74.62808,1.8105255707591272,Monday,14,0
42.87495,74.65686,1.5500691532370605,Tuesday,14,0
42.87495,74.65686,1.5500691532370605,Wednesday,14,1
42.87495,74.65686,1.5500691532370605,Thursday,14,0
42.87495,74.65686,1.5500691532370605,Friday,14,0
42.87495,74.65686,1.5500691532370605,Saturday,14,0
42.87495,74.65686,1.5500691532370605,Sunday,14,0
42.87495,74.65686,1.5500691532370605,Monday,14,1
42.87495,74.65686,1.5500691532370605,Tuesday,14,1
42.87495,74.65686,1.5500691532370605,Wednesday,14,1
42.87495,74.65686,1.5500691532370605,Thursday,14,0
42.87495,74.65686,1.5500691532370605,Friday,14,0
42.87495,74.65686,1.5500691532370605,Saturday,14,0
42.87495,74.65686,1.5500691532370605,Sunday,14,2
42.87495,74.65686,1.5500691532370605,Monday,14,3
42.87495,74.65686,1.5500691532370605,Tuesday,14,2
42.87495,74.65686,1.5500691532370605,Wednesday,14,0
42.87495,74.65686,1.5500691532370605,Thursday,14,1
42.87495,74.65686,1.5500691532370605,Friday,14,2
42.87495,74.65686,1.5500691532370605,Saturday,14,0
42.87495,74.65686,1.5500691532370605,Sunday,14,1
42.87495,74.65686,1.5500691532370605,Monday,14,0
42.87495,74.65686,1.5500691532370605,Tuesday,14,1
42.87495,74.65686,1.5500691532370605,Wednesday,14,0
42.87495,74.65686,1.5500691532370605,Thursday,14,2
42.87495,74.65686,1.5500691532370605,Friday,14,0
42.87495,74.65686,1.5500691532370605,Saturday,14,0
42.87495,74.65686,1.5500691532370605,Sunday,14,1
42.87495,74.65686,1.5500691532370605,Monday,14,0
42.87844,74.69033,1.1195284622281587,Tuesday,14,1
42.87844,74.69033,1.1195284622281587,Wednesday,14,1
42.87844,74.69033,1.1195284622281587,Thursday,14,0
42.87844,74.69033,1.1195284622281587,Friday,14,3
42.87844,74.69033,1.1195284622281587,Saturday,14,1
42.87844,74.69033,1.1195284622281587,Sunday,14,0
42.87844,74.69033,1.1195284622281587,Monday,14,1
42.87844,74.69033,1.1195284622281587,Tuesday,14,0
42.87844,74.69033,1.1195284622281587,Wednesday,14,3
42.87844,74.69033,1.1195284622281587,Thursday,14,0
42.87844,74.69033,1.1195284622281587,Friday,14,0
42.87844,74.69033,1.1195284622281587,Saturday,14,1
42.87844,74.69033,1.1195284622281587,Sunday,14,0
42.87844,74.69033,1.1195284622281587,Monday,14,2
42.87844,74.69033,1.1195284622281587,Tuesday,14,3
42.87844,74.69033,1.1195284622281587,Wednesday,14,5
42.87844,74.69033,1.1195284622281587,Thursday,14,0
42.87844,74.69033,1.1195284622281587,Friday,14,1
42.87844,74.69033,1.1195284622281587,Saturday,14,4
42.87844,74.69033,1.1195284622281587,Sunday,14,0
42.87844,74.69033,1.1195284622281587,Monday,14,1
42.87844,74.69033,1.1195284622281587,Tuesday,14,5
42.87844,74.69033,1.1195284622281587,Wednesday,14,0
42.87844,74.69033,1.1195284622281587,Thursday,14,2
42.87844,74.69033,1.1195284622281587,Friday,14,4
42.87844,74.69033,1.1195284622281587,Saturday,14,1
42.87844,74.69033,1.1195284622281587,Sunday,14,1
42.87844,74.69033,1.1195284622281587,Monday,14,0
42.855579,74.68793,1.6048249522721225,Tuesday,14,1
42.855579,74.68793,1.6048249522721225,Wednesday,14,3
42.855579,74.68793,1.6048249522721225,Thursday,14,0
42.855579,74.68793,1.6048249522721225,Friday,14,0
42.855579,74.68793,1.6048249522721225,Saturday,14,3
42.855579,74.68793,1.6048249522721225,Sunday,14,1
42.855579,74.68793,1.6048249522721225,Monday,14,1
42.855579,74.68793,1.6048249522721225,Tuesday,14,1
42.855579,74.68793,1.6048249522721225,Wednesday,14,2
42.855579,74.68793,1.6048249522721225,Thursday,14,4
42.855579,74.68793,1.6048249522721225,Friday,14,2
42.855579,74.68793,1.6048249522721225,Saturday,14,3
42.855579,74.68793,1.6048249522721225,Sunday,14,2
42.855579,74.68793,1.6048249522721225,Monday,14,6
42.855579,74.68793,1.6048249522721225,Tuesday,14,1
42.855579,74.68793,1.6048249522721225,Wednesday,14,3
42.855579,74.68793,1.6048249522721225,Thursday,14,1
42.855579,74.68793,1.6048249522721225,Friday,14,0
42.855579,74.68793,1.6048249522721225,Saturday,14,1
42.855579,74.68793,1.6048249522721225,Sunday,14,0
42.855579,74.68793,1.6048249522721225,Monday,14,6
42.855579,74.68793,1.6048249522721225,Tuesday,14,5
42.855579,74.68793,1.6048249522721225,Wednesday,14,0
42.855579,74.68793,1.6048249522721225,Thursday,14,1
42.855579,74.68793,1.6048249522721225,Friday,14,3
42.855579,74.68793,1.6048249522721225,Saturday,14,1
42.855579,74.68793,1.6048249522721225,Sunday,14,4
42.855579,74.68793,1.6048249522721225,Monday,14,0
42.85014,74.6171,2.587921700001489,Tuesday,14,14
42.85014,74.6171,2.587921700001489,Wednesday,14,8
42.85014,74.6171,2.587921700001489,Thursday,14,15
42.85014,74.6171,2.587921700001489,Friday,14,22
42.85014,74.6171,2.587921700001489,Saturday,14,11
42.85014,74.6171,2.587921700001489,Sunday,14,5
42.85014,74.6171,2.587921700001489,Monday,14,11
42.85014,74.6171,2.587921700001489,Tuesday,14,11
42.85014,74.6171,2.587921700001489,Wednesday,14,10
42.85014,74.6171,2.587921700001489,Thursday,14,16
42.85014,74.6171,2.587921700001489,Friday,14,21
42.85014,74.6171,2.587921700001489,Saturday,14,18
42.85014,74.6171,2.587921700001489,Sunday,14,6
42.85014,74.6171,2.587921700001489,Monday,14,44
42.85014,74.6171,2.587921700001489,Tuesday,14,31
42.85014,74.6171,2.587921700001489,Wednesday,14,9
42.85014,74.6171,2.587921700001489,Thursday,14,13
42.85014,74.6171,2.587921700001489,Friday,14,27
42.85014,74.6171,2.587921700001489,Saturday,14,16
42.85014,74.6171,2.587921700001489,Sunday,14,7
42.85014,74.6171,2.587921700001489,Monday,14,31
42.85014,74.6171,2.587921700001489,Tuesday,14,42
42.85014,74.6171,2.587921700001489,Wednesday,14,13
42.85014,74.6171,2.587921700001489,Thursday,14,37
42.85014,74.6171,2.587921700001489,Friday,14,30
42.85014,74.6171,2.587921700001489,Saturday,14,13
42.85014,74.6171,2.587921700001489,Sunday,14,9
42.85014,74.6171,2.587921700001489,Monday,14,0
42.85175,74.55892,1.674078896359752,Tuesday,14,1
42.85175,74.55892,1.674078896359752,Wednesday,14,2
42.85175,74.55892,1.674078896359752,Thursday,14,0
42.85175,74.55892,1.674078896359752,Friday,14,4
42.85175,74.55892,1.674078896359752,Saturday,14,2
42.85175,74.55892,1.674078896359752,Sunday,14,5
42.85175,74.55892,1.674078896359752,Monday,14,2
42.85175,74.55892,1.674078896359752,Tuesday,14,2
42.85175,74.55892,1.674078896359752,Wednesday,14,2
42.85175,74.55892,1.674078896359752,Thursday,14,1
42.85175,74.55892,1.674078896359752,Friday,14,1
42.85175,74.55892,1.674078896359752,Saturday,14,5
